date, pm25, pm10, o3, no2, so2, co
2025/12/20, 58, 13, 20, 7, , 
2025/12/21, 42, 5, 28, 3, , 
2025/12/22, 16, 4, 22, 3, , 
2025/12/23, 13, 11, 17, 9, , 
2025/12/24, 35, 8, 23, 8, , 
2025/12/25, 30, 8, 17, 5, , 
2025/12/26, 28, 9, 14, 9, , 
2025/12/27, 30, 8, 19, 9, , 
2025/12/28, 28, 4, 22, 6, , 
2025/12/29, 11, , , , , 
2025/7/2, 47, 27, , 5, , 
2025/7/3, 60, 26, , 3, , 
2025/7/4, 61, 19, , 3, , 
2025/7/5, 45, 18, , 2, , 
2025/7/6, 46, 18, , 4, , 
2025/7/7, 52, 17, , 3, , 
2025/7/8, 43, 15, , 2, , 
2025/7/9, 34, 23, , 3, , 
2025/7/10, 46, 21, , 5, , 
2025/7/11, 43, 18, , 1, , 
2025/7/12, 39, 10, , 1, , 
2025/7/13, 28, 11, , 1, , 
2025/7/14, 28, 19, , 5, , 
2025/7/15, 45, 17, , 5, , 
2025/7/16, 42, 24, , 3, , 
2025/7/17, 48, 22, , 4, , 
2025/7/18, 51, 24, , 3, , 
2025/7/19, 52, 12, , 1, , 
2025/7/20, 30, 11, , 1, , 
2025/7/21, 21, 15, , 4, , 
2025/7/22, 32, 19, , 5, , 
2025/7/23, 38, 18, , 6, , 
2025/7/24, 33, 13, , 1, , 
2025/7/25, 27, 7, , 1, , 
2025/7/26, 15, 9, , 1, , 
2025/7/27, 25, 13, , 2, , 
2025/7/28, 32, 12, 40, 2, , 
2025/7/29, 27, 11, 41, 2, , 
2025/7/30, 23, 9, 45, 3, , 
2025/7/31, 22, 22, 56, 3, , 
2025/8/1, 44, 21, 48, 4, , 
2025/8/2, 43, 22, 70, 4, , 
2025/8/3, 49, 19, 69, 2, , 
2025/8/4, 45, 20, 61, 4, , 
2025/8/5, 39, 36, 62, 6, , 
2025/8/6, 61, 34, 64, 4, , 
2025/8/7, 56, 40, 70, 6, , 
2025/8/8, 67, 47, 59, 6, , 
2025/8/9, 67, 42, 71, 6, , 
2025/8/10, 67, 35, 49, 3, , 
2025/8/11, 61, 37, 64, 5, , 
2025/8/12, 60, 51, 59, 5, , 
2025/8/13, 93, 27, 54, 5, , 
2025/8/14, 56, 27, 64, 6, , 
2025/8/15, 55, 27, 60, 3, , 
2025/8/16, 57, 33, 69, 5, , 
2025/8/17, 66, 36, 58, 3, , 
2025/8/18, 66, 53, 66, 7, , 
2025/8/19, 94, 53, 61, 4, , 
2025/8/20, 134, 35, 54, 3, , 
2025/8/21, 84, 22, 55, 2, , 
2025/8/22, 53, 16, 55, 2, , 
2025/8/23, 39, 21, 61, 2, , 
2025/8/24, 49, 24, 50, 4, , 
2025/8/25, 55, 26, 56, 7, , 
2025/8/26, 45, 39, 27, 5, , 
2025/8/27, 78, 26, 39, 1, , 
2025/8/28, 38, 11, 39, , , 
2025/8/29, 24, 12, 35, , , 
2025/8/30, 27, 9, 31, 1, , 
2025/8/31, 21, 12, 33, 2, , 
2025/9/1, 26, 6, 32, 1, , 
2025/9/2, 12, 10, 35, 2, , 
2025/9/3, 19, 13, 35, 5, , 
2025/9/4, 20, 12, 40, 2, , 
2025/9/5, 29, 22, 43, 3, , 
2025/9/6, 41, 22, 40, 3, , 
2025/9/7, 37, 25, 37, 3, , 
2025/9/8, 43, 13, 39, 4, , 
2025/9/9, 30, 11, 41, 3, , 
2025/9/10, 21, 6, 27, 1, , 
2025/9/11, 14, 6, 34, 1, , 
2025/9/12, 15, 9, 30, 3, , 
2025/9/13, 17, 11, 35, 5, , 
2025/9/14, 23, 10, 50, 4, , 
2025/9/15, 20, 19, 46, 8, , 
2025/9/16, 42, 19, 44, 8, , 
2025/9/17, 35, 20, 48, 8, , 
2025/9/18, 37, 29, 50, 11, , 
2025/9/19, 52, 31, 41, 8, , 
2025/9/20, 48, 28, 40, 5, , 
2025/9/21, 56, 21, 35, 1, , 
2025/9/22, 40, 6, 36, 2, , 
2025/9/23, 13, 7, 37, 2, , 
2025/9/24, 16, 8, 35, 5, , 
2025/9/25, 17, 11, 40, 5, , 
2025/9/26, 22, 14, 41, 6, , 
2025/9/27, 25, 19, 46, 7, , 
2025/9/28, 36, 18, 31, 6, , 
2025/9/29, 37, 8, 36, 1, , 
2025/9/30, 19, 10, 35, 4, , 
2025/10/1, 21, 13, 14, 9, , 
2025/4/2, 48, 15, 31, 5, , 
2025/4/3, 40, 4, 32, 7, , 
2025/4/4, 13, 15, 31, 7, , 
2025/4/5, 31, 5, 33, 2, , 
2025/4/6, 12, 11, 37, 5, , 
2025/4/7, 35, 71, 41, 8, , 
2025/4/8, 99, 16, 41, 9, , 
2025/4/9, 44, 18, 44, 8, , 
2025/4/10, 43, 18, 19, 5, , 
2025/4/11, 42, 14, , 4, , 
2025/4/12, 37, 17, , 5, , 
2025/4/13, 46, 10, 26, 4, , 
2025/4/14, 33, 8, 32, 3, , 
2025/4/15, 23, 3, , 1, , 
2025/4/16, 9, 2, , , , 
2025/4/17, 9, 4, , , , 
2025/4/18, 11, 5, , 2, , 
2025/4/19, 16, 4, 34, , , 
2025/4/20, 12, 6, 33, 1, , 
2025/4/21, 17, 5, 32, 3, , 
2025/4/22, 15, 7, 26, 4, , 
2025/4/23, 20, , , , , 
2025/4/25, 33, 15, 41, 7, , 
2025/4/26, 37, 8, 39, 1, , 
2025/4/27, 21, 6, 34, 2, , 
2025/4/28, 20, 8, 33, 5, , 
2025/4/29, 21, 10, 41, 2, , 
2025/4/30, 22, 15, 37, 3, , 
2025/5/1, 29, 19, 36, 2, , 
2025/5/2, 41, 12, 39, 2, , 
2025/5/3, 27, 8, 38, 2, , 
2025/5/4, 19, 4, 33, 1, , 
2025/5/5, 11, 5, 26, 5, , 
2025/5/6, 17, 9, 40, 3, , 
2025/5/7, 28, 9, 41, 3, , 
2025/5/8, 28, 11, 33, 5, , 
2025/5/9, 34, 10, 34, 2, , 
2025/5/10, 30, 11, 37, 6, , 
2025/5/11, 33, 7, 39, 1, , 
2025/5/12, 24, 11, 39, 4, , 
2025/5/13, 32, 8, 38, 3, , 
2025/5/14, 26, 11, 41, 6, , 
2025/5/15, 36, 5, 34, 2, , 
2025/5/16, 17, 8, 48, 3, , 
2025/5/17, 27, 12, 50, 4, , 
2025/5/18, 39, 17, 44, 3, , 
2025/5/19, 44, 10, 36, 1, , 
2025/5/20, 28, 7, 46, 2, , 
2025/5/21, 21, 11, 45, 3, , 
2025/5/22, 32, 10, 38, 2, , 
2025/5/23, 28, 7, , 1, , 
2025/5/24, 16, 9, , 1, , 
2025/5/25, 28, 10, , 3, , 
2025/5/26, 28, 13, , 3, , 
2025/5/27, 34, 14, , 3, , 
2025/5/28, 33, 17, , 5, , 
2025/5/29, 42, 18, , 4, , 
2025/5/30, 39, 28, , 6, , 
2025/5/31, 55, 26, , 3, , 
2025/6/1, 49, 24, , 3, , 
2025/6/2, 49, 24, , 4, , 
2025/6/3, 45, 21, , 2, , 
2025/6/4, 48, 12, , 2, , 
2025/6/5, 34, 10, , 1, , 
2025/6/6, 27, 13, , 4, , 
2025/6/7, 31, 10, , 3, , 
2025/6/8, 23, , , , , 
2025/6/9, 50, 32, , 5, , 
2025/6/10, 57, 31, , 5, , 
2025/6/11, 54, 33, , 4, , 
2025/6/12, 68, 28, , 5, , 
2025/6/13, 70, 21, , 6, , 
2025/6/14, 51, 20, , 5, , 
2025/6/15, 48, 27, , 3, , 
2025/6/16, 56, 31, , 4, , 
2025/6/17, 55, 28, , 7, , 
2025/6/18, 60, 32, , 7, , 
2025/6/19, 68, 32, , 3, , 
2025/6/20, 56, 28, , 4, , 
2025/6/21, 52, 29, , 4, , 
2025/6/22, 54, 22, , 3, , 
2025/6/23, 45, 30, , 4, , 
2025/6/24, 58, 36, , 4, , 
2025/6/25, 71, 22, , 2, , 
2025/6/26, 55, 16, , 4, , 
2025/6/27, 37, 21, , 7, , 
2025/6/28, 49, 23, , 5, , 
2025/6/29, 55, 23, , 3, , 
2025/6/30, 53, 29, , 4, , 
2025/7/1, 59, 23, , 6, , 
2025/1/2, 46, 15, 21, 15, , 
2025/1/3, 42, 15, 16, 15, , 
2025/1/4, 44, 18, 20, 13, , 
2025/1/5, 50, 19, 25, 10, , 
2025/1/6, 49, 5, 31, 2, , 
2025/1/7, 11, 7, 31, 5, , 
2025/1/8, 13, 7, 30, 5, , 
2025/1/9, 12, 9, 25, 2, , 
2025/1/10, 17, 8, 22, 4, , 
2025/1/11, 13, 5, 30, 4, , 
2025/1/12, 10, 9, 30, 10, , 
2025/1/13, 21, 11, 21, 21, , 
2025/1/14, 31, 13, 23, 22, , 
2025/1/15, 31, 23, 13, 30, , 
2025/1/16, 54, 13, 27, 19, , 
2025/1/17, 36, 8, 28, 7, , 
2025/1/18, 19, 15, 21, 15, , 
2025/1/19, 42, 16, 26, 17, , 
2025/1/20, 48, 16, 9, 23, , 
2025/1/21, 51, 12, 14, 20, , 
2025/1/22, 32, 10, 27, 10, , 
2025/1/23, 21, 13, 24, 16, , 
2025/1/24, 29, 11, 27, 11, , 
2025/1/25, 24, 7, 27, 3, , 
2025/1/26, 12, 8, 26, 6, , 
2025/1/27, 15, 7, 31, 1, , 
2025/1/28, 16, 5, 33, 1, , 
2025/1/29, 10, 8, 26, 5, , 
2025/1/30, 13, 7, 32, 3, , 
2025/1/31, 17, 10, 29, 14, , 
2025/2/1, 20, 15, 21, 20, , 
2025/2/2, 38, 12, 25, 12, , 
2025/2/3, 35, 6, 28, 9, , 
2025/2/4, 13, 14, 22, 19, , 
2025/2/5, 31, 12, 27, 17, , 
2025/2/6, 27, 14, 24, 21, , 
2025/2/7, 35, 16, 23, 17, , 
2025/2/8, 43, 6, 28, 5, , 
2025/2/9, 17, 18, 16, 16, , 
2025/2/10, 51, 18, 19, 20, , 
2025/2/11, 50, 18, 26, 17, , 
2025/2/12, 43, 8, 30, 5, , 
2025/2/13, 17, 9, 27, 13, , 
2025/2/14, 18, 15, 25, 19, , 
2025/2/15, 37, 16, 27, 17, , 
2025/2/16, 41, 15, 32, 8, , 
2025/2/17, 39, 14, 26, 15, , 
2025/2/18, 33, 21, 26, 16, , 
2025/2/19, 46, 20, 33, 17, , 
2025/2/20, 39, 14, 30, 15, , 
2025/2/21, 31, 18, 29, 15, , 
2025/2/22, 37, 10, 32, 3, , 
2025/2/23, 22, 9, 32, 8, , 
2025/2/24, 21, 11, 28, 13, , 
2025/2/25, 26, 5, 31, 2, , 
2025/2/26, 10, 8, 29, 9, , 
2025/2/27, 19, 12, 29, 14, , 
2025/2/28, 30, 16, 32, 10, , 
2025/3/1, 40, 8, 29, 3, , 
2025/3/2, 19, 6, 28, 3, , 
2025/3/3, 15, 5, 21, 6, , 
2025/3/4, 10, 10, 25, 7, , 
2025/3/5, 16, 13, 22, 10, , 
2025/3/6, 21, 10, 26, 9, , 
2025/3/7, 16, 16, 24, 11, , 
2025/3/8, 26, 8, 34, 4, , 
2025/3/9, 15, 5, 31, 3, , 
2025/3/10, 10, 6, 28, 8, , 
2025/3/11, 13, 6, 31, 4, , 
2025/3/12, 11, 9, 28, 1, , 
2025/3/13, 18, 11, 28, 9, , 
2025/3/14, 22, 5, 32, 2, , 
2025/3/15, 10, 7, 31, 5, , 
2025/3/16, 17, 7, 31, 3, , 
2025/3/17, 20, 9, 22, 10, , 
2025/3/18, 24, 7, 25, 7, , 
2025/3/19, 13, 11, 33, 6, , 
2025/3/20, 24, 15, 34, 5, , 
2025/3/21, 21, 6, 32, 3, , 
2025/3/22, 10, 5, 35, 1, , 
2025/3/23, 8, 7, 33, 2, , 
2025/3/24, 17, 5, 33, 3, , 
2025/3/25, 12, 7, 32, 4, , 
2025/3/26, 14, 8, 35, 3, , 
2025/3/27, 25, 9, 20, 5, , 
2025/3/28, 29, 10, 38, 6, , 
2025/3/29, 30, 11, 39, 7, , 
2025/3/30, 35, 6, 36, 3, , 
2025/3/31, 19, 17, 38, 10, , 
2025/4/1, 39, 19, 39, 10, , 
2024/10/2, 29, 7, 25, 3, , 
2024/10/3, 12, 3, 35, 3, , 
2024/10/4, 8, 7, 32, 6, , 
2024/10/5, 15, 8, 30, 7, , 
2024/10/6, 15, 44, 16, , , 
2024/10/7, 61, 33, 22, 6, , 
2024/10/8, 49, 6, 25, 2, , 
2024/10/9, 10, 8, 30, 2, , 
2024/10/10, 17, 5, 32, 3, , 
2024/10/11, 10, 10, 28, 10, , 
2024/10/12, 20, 6, 17, 7, , 
2024/10/13, 17, 8, 24, 8, , 
2024/10/14, 17, 25, 18, 11, , 
2024/10/15, 31, 30, 26, 7, , 
2024/10/16, 42, 4, 26, 3, , 
2024/10/17, 13, 3, 29, 1, , 
2024/10/18, 9, 5, 32, 3, , 
2024/10/19, 10, 9, 29, 9, , 
2024/10/20, 20, 9, 28, 6, , 
2024/10/21, 22, 15, 30, 11, , 
2024/10/22, 35, 11, 30, 7, , 
2024/10/23, 24, 8, 26, 7, , 
2024/10/24, 14, 9, 26, 8, , 
2024/10/25, 17, 12, 26, 11, , 
2024/10/26, 26, 4, 29, 2, , 
2024/10/27, 10, 4, 27, 3, , 
2024/10/28, 10, 4, 26, 3, , 
2024/10/29, 9, 7, 32, 3, , 
2024/10/30, 15, 38, 35, 8, , 
2024/10/31, 46, 83, 27, 7, , 
2024/11/1, 78, 23, 25, 8, , 
2024/11/2, 34, 11, 24, 4, , 
2024/11/3, 19, 11, 30, 6, , 
2024/11/4, 20, 15, 23, 8, , 
2024/11/5, 28, 19, 22, 11, , 
2024/11/6, 33, 19, 26, 12, , 
2024/11/7, 36, 16, 16, 12, , 
2024/11/8, 30, 18, 15, 13, , 
2024/11/9, 37, 20, 22, 11, , 
2024/11/10, 45, 11, 18, 10, , 
2024/11/11, 27, 7, 27, 8, , 
2024/11/12, 21, 7, 27, 3, , 
2024/11/13, 13, 4, 22, 5, , 
2024/11/14, 8, 10, 23, 8, , 
2024/11/15, 16, 31, 25, 5, , 
2024/11/16, 31, 22, 24, 6, , 
2024/11/17, 27, 23, 15, 12, , 
2024/11/18, 37, 23, 16, 14, , 
2024/11/19, 45, 20, 18, 9, , 
2024/11/20, 40, 7, 27, 1, , 
2024/11/21, 14, 5, 27, 1, , 
2024/11/22, 9, 6, 27, 5, , 
2024/11/23, 11, 10, 13, 11, , 
2024/11/24, 25, 10, 21, 10, , 
2024/11/25, 24, 16, 25, 6, , 
2024/11/26, 23, 13, 8, 15, , 
2024/11/27, 31, 13, 14, 15, , 
2024/11/28, 30, 17, 17, 18, , 
2024/11/29, 41, 24, 7, 20, , 
2024/11/30, 49, 27, 13, 12, , 
2024/12/1, 54, 43, 1, 22, , 
2024/12/2, 71, 29, 4, 18, , 
2024/12/3, 57, 17, 24, 6, , 
2024/12/4, 37, 9, 24, 11, , 
2024/12/5, 19, 17, 10, 21, , 
2024/12/6, 41, 21, 9, 21, , 
2024/12/7, 56, 12, 33, 5, , 
2024/12/8, 32, 6, 32, 4, , 
2024/12/9, 11, 5, 28, 5, , 
2024/12/10, 12, 9, 20, 15, , 
2024/12/11, 20, 6, 19, 8, , 
2024/12/12, 12, 8, 20, 12, , 
2024/12/13, 17, 11, 18, 12, , 
2024/12/14, 29, 14, , 10, , 
2024/12/15, 46, , , , , 
2024/12/18, 52, 28, 6, 25, , 
2024/12/19, 63, 21, 30, 11, , 
2024/12/20, 40, 7, 28, 10, , 
2024/12/21, 18, 12, 22, 16, , 
2024/12/22, 36, 13, 28, 19, , 
2024/12/23, 39, 6, 33, 6, , 
2024/12/24, 14, 10, 23, 14, , 
2024/12/25, 25, 11, 22, 15, , 
2024/12/26, 33, 18, 9, 28, , 
2024/12/27, 45, 12, 19, 18, , 
2024/12/28, 33, 15, 18, 15, , 
2024/12/29, 45, 15, 21, 15, , 
2024/12/30, 47, , , , , 
2024/7/2, 19, 8, 37, 3, , 
2024/7/3, 15, 11, 52, 5, , 
2024/7/4, 23, 15, 78, 6, , 
2024/7/5, 32, 8, 36, 18, , 
2024/7/6, 17, 17, 45, 2, , 
2024/7/7, 32, 8, 51, 2, , 
2024/7/8, 18, 16, 52, 6, , 
2024/7/9, 34, 13, 45, 3, , 
2024/7/10, 27, 9, 36, 2, , 
2024/7/11, 21, 10, 39, 4, , 
2024/7/12, 19, 10, 61, 3, , 
2024/7/13, 18, 11, 56, 2, , 
2024/7/14, 18, 10, 45, 2, , 
2024/7/15, 20, 9, 37, 2, , 
2024/7/16, 15, 10, 55, 4, , 
2024/7/17, 19, 16, 56, 6, , 
2024/7/18, 29, 20, 54, 9, , 
2024/7/19, 37, 28, 42, 10, , 
2024/7/20, 40, 18, 40, 4, , 
2024/7/21, 31, 7, 52, 1, , 
2024/7/22, 14, 9, 49, 5, , 
2024/7/23, 13, 17, 70, 6, , 
2024/7/24, 23, 19, 68, 6, , 
2024/7/25, 33, 19, 82, 3, , 
2024/7/26, 37, 24, 79, 4, , 
2024/7/27, 38, 20, 69, 3, , 
2024/7/28, 33, 22, 48, 2, , 
2024/7/29, 26, 36, 59, 5, , 
2024/7/30, 40, 33, 51, 4, , 
2024/7/31, 38, 30, 52, 7, , 
2024/8/1, 35, 19, 66, 6, , 
2024/8/2, 30, 19, 63, 5, , 
2024/8/3, 33, 13, 60, 5, , 
2024/8/4, 28, 13, 66, 3, , 
2024/8/5, 26, 17, 64, 5, , 
2024/8/6, 33, 15, 61, 6, , 
2024/8/7, 33, 20, 73, 6, , 
2024/8/8, 43, 23, 76, 7, , 
2024/8/9, 36, 28, 65, 7, , 
2024/8/10, 41, 23, 55, 5, , 
2024/8/11, 37, 21, 49, 3, , 
2024/8/12, 29, 21, 62, 3, , 
2024/8/13, 31, 15, 47, 3, , 
2024/8/14, 26, 8, 41, 2, , 
2024/8/15, 14, 5, 40, 1, , 
2024/8/16, 10, 8, 55, 1, , 
2024/8/17, 13, 7, 43, 2, , 
2024/8/18, 15, 8, 42, 1, , 
2024/8/19, 13, 18, 49, 2, , 
2024/8/20, 45, 21, 71, 4, , 
2024/8/21, 49, 24, 55, 2, , 
2024/8/22, 47, 23, 53, 5, , 
2024/8/23, 38, 20, 63, 4, , 
2024/8/24, 34, 20, 50, 3, , 
2024/8/25, 34, 15, 49, 1, , 
2024/8/26, 24, 21, 54, 3, , 
2024/8/27, 30, 21, 52, 4, , 
2024/8/28, 31, 29, 50, 5, , 
2024/8/29, 41, 25, 39, 6, , 
2024/8/30, 41, 17, 55, 4, , 
2024/8/31, 35, 11, 41, 3, , 
2024/9/1, 24, 18, 42, 3, , 
2024/9/2, 36, 14, 50, 4, , 
2024/9/3, 30, 10, 37, 4, , 
2024/9/4, 24, 5, 35, 2, , 
2024/9/5, 10, 6, 41, 2, , 
2024/9/6, 12, 9, 40, 4, , 
2024/9/7, 15, 6, 40, 3, , 
2024/9/8, 9, 7, 40, 2, , 
2024/9/9, 11, 11, 55, 13, , 
2024/9/10, 17, 12, 58, 7, , 
2024/9/11, 21, 10, 41, 2, , 
2024/9/12, 17, 9, 33, 5, , 
2024/9/13, 16, 5, 34, 2, , 
2024/9/14, 9, 9, 46, 3, , 
2024/9/15, 16, 10, 48, 7, , 
2024/9/16, 19, 8, 39, 4, , 
2024/9/17, 12, 9, 40, 3, , 
2024/9/18, 13, 16, 43, 5, , 
2024/9/19, 21, 12, 31, 7, , 
2024/9/20, 24, 13, 31, 9, , 
2024/9/21, 31, 11, 37, 4, , 
2024/9/22, 23, 16, 44, 6, , 
2024/9/23, 45, 16, 47, 6, , 
2024/9/24, 44, 11, 40, 6, , 
2024/9/25, 24, 9, 32, 2, , 
2024/9/26, 18, 6, 24, 1, , 
2024/9/27, 11, 6, 36, 2, , 
2024/9/28, 13, 4, 34, 3, , 
2024/9/29, 9, 7, 40, 7, , 
2024/9/30, 12, 14, 43, 18, , 
2024/10/1, 23, 15, 37, 15, , 
2024/4/2, 7, 7, 33, 7, , 
2024/4/3, 16, 5, 35, 3, , 
2024/4/4, 12, 10, 35, 8, , 
2024/4/5, 25, 12, 39, 10, , 
2024/4/6, 28, 32, 31, 8, , 
2024/4/7, 46, 38, 34, 7, , 
2024/4/8, 56, 6, 37, 2, , 
2024/4/9, 15, 5, 39, 5, , 
2024/4/10, 10, 9, 38, 6, , 
2024/4/11, 17, 8, 30, 5, , 
2024/4/12, 15, 15, 46, 9, , 
2024/4/13, 26, 17, 55, 8, , 
2024/4/14, 36, 19, 51, 7, , 
2024/4/15, 36, 32, 41, 9, , 
2024/4/16, 51, 28, 40, 6, , 
2024/4/17, 39, 6, 42, 4, , 
2024/4/18, 11, 8, 39, 4, , 
2024/4/19, 13, 13, 46, 5, , 
2024/4/20, 21, 12, 44, 6, , 
2024/4/21, 22, 9, 48, 2, , 
2024/4/22, 13, 10, 40, 3, , 
2024/4/23, 14, 7, 37, 3, , 
2024/4/24, 13, 7, 39, 5, , 
2024/4/25, 14, 10, 37, 7, , 
2024/4/26, 16, 10, 39, 5, , 
2024/4/27, 15, 4, 38, 1, , 
2024/4/28, 10, 4, 40, 3, , 
2024/4/29, 9, 7, 39, 5, , 
2024/4/30, 16, 8, 37, 5, , 
2024/5/1, 17, 4, 37, 1, , 
2024/5/2, 9, 3, 37, 1, , 
2024/5/3, 10, 6, 40, 1, , 
2024/5/4, 15, 7, 37, 2, , 
2024/5/5, 10, 6, 30, 1, , 
2024/5/6, 12, 6, 42, 2, , 
2024/5/7, 13, 8, 47, 5, , 
2024/5/8, 18, 7, 45, 4, , 
2024/5/9, 13, 11, 52, 8, , 
2024/5/10, 18, 17, 51, 11, , 
2024/5/11, 27, 13, 50, 5, , 
2024/5/12, 21, 12, 51, 3, , 
2024/5/13, 28, 12, 39, 6, , 
2024/5/14, 22, 5, 34, 1, , 
2024/5/15, 10, 4, 34, 1, , 
2024/5/16, 11, 6, 39, 2, , 
2024/5/17, 11, 5, 33, 1, , 
2024/5/18, 11, 5, 39, 2, , 
2024/5/19, 10, 5, 40, 2, , 
2024/5/20, 12, 5, 37, 5, , 
2024/5/21, 12, 6, 36, 3, , 
2024/5/22, 15, 5, 39, 2, , 
2024/5/23, 11, 8, 56, 4, , 
2024/5/24, 17, 12, 52, 4, , 
2024/5/25, 23, 13, 50, 6, , 
2024/5/26, 27, 10, 39, 5, , 
2024/5/27, 20, 12, 48, 4, , 
2024/5/28, 25, 17, 64, 5, , 
2024/5/29, 28, 17, 64, 6, , 
2024/5/30, 30, 14, 55, 5, , 
2024/5/31, 26, 10, 45, 3, , 
2024/6/1, 13, 10, 43, 1, , 
2024/6/2, 18, 8, 55, 2, , 
2024/6/3, 15, 13, 53, 4, , 
2024/6/4, 22, 14, 58, 5, , 
2024/6/5, 30, 19, 61, 7, , 
2024/6/6, 35, 30, 61, 7, , 
2024/6/7, 51, 42, 45, 6, , 
2024/6/8, 57, 26, 37, 3, , 
2024/6/9, 40, 8, 37, 2, , 
2024/6/10, 17, 7, 29, 4, , 
2024/6/11, 18, 9, 41, 3, , 
2024/6/12, 21, 7, 39, 3, , 
2024/6/13, 15, 9, 48, 3, , 
2024/6/14, 19, 12, 50, 7, , 
2024/6/15, 26, 7, 46, 1, , 
2024/6/16, 15, 8, 47, 3, , 
2024/6/17, 18, 9, 33, 4, , 
2024/6/18, 17, 23, 29, 7, , 
2024/6/19, 31, 6, 37, 3, , 
2024/6/20, 13, 6, 34, 3, , 
2024/6/21, 16, 7, 43, 5, , 
